Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	train/cost_speed	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/lagrangian_1	loss/actor_safety_1	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf2	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
795471	2.0	1593.3333333333333	49846.666666666664	-209.10121404520368	4.225	500.0	4.225	0.0	0.46613945367542003	1.1569583333333338	-0.0029791717618528725	0.0	0.0	-0.0026541180718634427	-0.002730879371430129	0.013973836169148289	0.05944369373540592	0.6187682613774212	0.00033144294367304643	0.6785433989050047	0.16690496998066962	2.525291844310923	7983.0	-269.3717972375354	0.0	500.0	0.0	0.0	3063.5311086177826	298.52541065216064	123.94254786944116	2093.9014370441437	671.1042609214783	287.6923546975961	263.0	795471.0
815471	2.0	1633.3333333333333	51428.666666666664	-201.22552966117803	53.349999999999994	500.0	53.349999999999994	0.0	0.11810891580763024	8.889333333333333	-0.020581085011999827	0.0	0.0	0.011291971522717712	-0.0005493021953598716	0.03247214575958812	0.06367894825644978	5.109710989854273	0.00036957231247633423	5.173759554186435	1.292890585767917	2.4964377248389096	8100.0	-187.73251894205703	44.5	500.0	44.5	0.0	3133.993746995926	306.38394045829773	124.02738845632226	2146.5524759292603	681.0573306083679	288.39587347397617	262.0	815471.0
845049	2.0	1685.0	52995.0	-202.9991270321277	26.333333333333332	492.6666666666667	26.333333333333332	0.0	0.2779648595047482	3.303896323529413	-0.010454247553746849	0.0	0.0	0.0017454061376423978	-0.0017205465844607984	0.014687769858355277	0.07535428391903444	1.377088377532227	0.00010817604232132455	1.4525508370761775	0.36141716254254197	2.4957449615391254	8341.0	-204.93113226902307	161.5	500.0	161.5	0.0	3245.095508337021	314.7009663581848	123.92716950100233	2223.9012191295624	706.4933228492737	288.37379673433173	261.0	845049.0
874848	2.0	1745.0	54431.5	-197.09166065770617	18.05	496.3333333333333	18.05	0.0	0.3589699909820027	1.812957797427654	-0.0041939052184175275	0.0	0.0	-0.0021351049624239705	-0.0022110009800722337	0.012910737304939282	0.051459997473134886	1.9514197768505743	0.00011573645917503991	2.002995508660075	0.4985378751129965	2.4864696643743494	8639.333333333334	-181.3888724363373	135.5	500.0	135.5	0.0	3365.055376291275	323.73054122924805	123.55955001376968	2307.595999479294	733.7288355827332	287.65358764518743	260.0	874848.0
894848	2.0	1793.3333333333333	55695.333333333336	-205.74540001908275	33.5	500.0	33.5	0.0	0.18091039497665845	4.708833333333335	-0.005539939428369206	0.0	0.0	0.01114077944185139	0.0004459214990291532	0.0284449287220581	0.040257958249531246	2.7471284440949444	6.17230765565804e-05	2.7874481209322934	0.6973079508568486	2.460234915089403	8834.0	-237.1934383415682	0.0	500.0	0.0	0.0	3441.8500435352325	332.30873012542725	123.37924430852263	2365.228593349457	744.3127200603485	287.77491913067513	259.0	894848.0
924468	2.0	1845.0	57032.75	-210.91651698037242	17.5	493.3333333333333	17.5	0.0	0.3574906915463449	2.415678684210526	-0.005341966588380992	0.0	0.0	0.0020245825283621505	-0.0004888162894794811	0.017364303341233407	0.07518540005150592	1.8103521673302907	0.00040682436399373237	1.8859443913164888	0.4709972800539902	2.4594155788421626	9013.0	-179.51872464534668	134.5	500.0	134.5	0.0	3549.9198520183563	341.1506085395813	123.11278053935241	2447.0822072029114	761.6870362758636	288.1067256172468	258.0	924468.0
953966	2.0	1905.0	59074.0	-194.24877412674215	43.416666666666664	491.3333333333333	43.416666666666664	0.0	0.19548388719977136	5.285740873015868	-0.014257481735613612	0.0	0.0	0.007597422647344139	-0.0012360940166593443	0.03600311501779491	0.08420427480623834	3.4695369793624464	0.000297927436939197	3.554039172394567	0.8872737018046557	2.460718974865304	9176.666666666666	-208.19628581152546	0.0	500.0	0.0	0.0	3658.4319128990173	349.74677562713623	122.94609413595322	2530.3434813022614	778.3416559696198	288.32178355495506	257.0	953966.0
983821	2.0	1965.0	61079.75	-191.7029831926093	37.03333333333333	497.3333333333333	37.03333333333333	0.0	0.2457669079015077	4.591994677419355	0.02087033493143897	0.0	0.0	0.0013102153075798867	0.00094042272262085	0.03327133757993579	0.07181162894252807	4.849861321766531	2.942699507736007e-05	4.921702359472552	1.2313660153097683	2.4501014940200303	9342.333333333334	-226.3247477808065	0.0	500.0	0.0	0.0	3760.4960119724274	357.69143319129944	123.01105343070392	2611.0727531909943	791.7318255901337	289.12062894672636	256.0	983821.0
1003821	2.0	2013.3333333333333	62711.666666666664	-197.16957406899274	30.325000000000003	500.0	30.325000000000003	0.0	0.22399177511588453	5.9463	-0.02691351811711987	0.0	0.0	0.00984070667495521	-0.0013385592382262935	0.01671538475232246	0.051307571239960506	4.0861481309701215	8.27155407396509e-05	4.137538405794361	1.033046039652366	2.4396396759228813	9543.5	-234.06541655690182	0.0	500.0	0.0	0.0	3839.5361382961273	365.74141359329224	123.03774833123056	2666.0149087905884	807.7798159122467	288.9695792505044	255.0	1003821.0
1023821	2.0	2053.3333333333335	63669.0	-208.49416512796964	20.2	500.0	20.2	0.0	0.3297325999780884	2.5333312500000007	-0.006006700727037894	0.0	0.0	0.004578133080847181	-0.0002476560570198906	0.02194876503199339	0.05108514281276328	1.2521667106029313	1.94603253301186e-05	1.3032713104994629	0.3255701694303217	2.42717681786953	9738.5	-188.20253812074316	0.0	500.0	0.0	0.0	3914.114187002182	373.6868782043457	123.09771277236422	2719.95538854599	820.4719202518463	289.1800652016894	254.0	1023821.0
1043821	2.0	2093.3333333333335	64766.666666666664	-227.54925388842594	31.924999999999997	500.0	31.924999999999997	0.0	0.3058092292513075	4.216825	-0.003037395980607114	0.0	0.0	0.010274499467709383	-0.0006404195813224805	0.026765139554587432	0.06750611386174317	2.2455231081216764	4.1614520722581284e-05	2.313070811649673	0.5776272824304737	2.4251864853068286	9855.5	-320.6864350766198	1.0	500.0	0.0	1.0	3984.942155122757	381.80843806266785	123.09837948706019	2773.1585206985474	829.9751963615417	289.6981022540808	253.0	1043821.0
1063821	2.0	2133.3333333333335	65523.333333333336	-239.59376991227757	11.225	500.0	10.725000000000001	0.5	0.31130160702378795	2.2153750000000016	-0.016004763966979477	0.03750833333333332	-0.0001740714791454732	0.009620718598270264	-0.0018533169960098961	0.018157179674340617	0.2167036386891308	1.6717570653328524	0.04038640197354534	1.9288470994712956	0.4803584569539777	2.4305737038962856	9953.0	-187.13659286774453	0.0	500.0	0.0	0.0	4055.559642791748	389.87118768692017	123.11758733642465	2826.0790157318115	839.6094393730164	290.2104237796111	252.0	1063821.0
1083821	2.0	2173.3333333333335	65641.0	-235.59474083379448	0.675	500.0	0.675	0.0	0.43455888772815565	1.301641666666668	-0.021610621299244404	0.0	0.0	0.00814017106412759	-0.005789578910195018	0.03291226431536369	0.07142137548225554	0.1885306399442955	0.0004244812678221841	0.2603764968932185	0.05930454560165479	2.4384310816088286	10089.5	-155.80837936803866	0.0	500.0	0.0	0.0	4126.7532823085785	397.80537271499634	123.17581249739821	2879.4095821380615	849.5383274555206	290.6506141347857	251.0	1083821.0
1103821	2.0	2213.3333333333335	65694.66666666667	-217.26883034048194	1.45	500.0	1.45	0.0	0.4113208653560904	1.4407625000000008	-0.009118040850481549	0.0	0.0	0.013219349238520056	0.00182803658038957	0.02970459254291386	0.03915383387356996	0.22633557538621304	6.059162893880289e-05	0.26555000130946815	0.06821553675362318	2.4447212372070712	10167.5	-213.61382316061628	0.0	500.0	0.0	0.0	4195.413816452026	405.91856956481934	123.17741475489636	2933.0346620082855	856.4605848789215	291.2844397698369	250.0	1103821.0
